date,city,variant,rna,rna_norm,flow,proportion,rna_norm_smooth,new_cases,cases_smooth
2021-03-17,Chur (GR),B.1.1.7 (Alpha),737203580743.5941,61.83595119720646,23647,0.911123361454359,96.21837407701148,0,5.306292175450496
2021-03-18,Chur (GR),B.1.1.7 (Alpha),765294599079.8375,64.19219970751305,14407,0.931002407121512,96.85639507974626,14.545446618181819,5.533584195546331
2021-03-19,Chur (GR),B.1.1.7 (Alpha),1030528906242.6915,86.43980688408689,13477,0.9446960455365886,95.02361404638683,18.18170118181818,6.057295453328025
2021-03-20,Chur (GR),B.1.1.7 (Alpha),642794157446.3173,53.91697651496426,12025,0.9538243351210226,91.07007144226603,0,6.60390471752183
2021-03-21,Chur (GR),B.1.1.7 (Alpha),327783398546.971,27.49416682887036,12159,0.9596862629685712,87.39248994051837,0,7.15240728607658
2021-03-22,Chur (GR),B.1.1.7 (Alpha),854183254915.113,71.64809754603307,13984,0.9631575983509946,85.14134660877005,10.909012909090908,7.681798456941102
2021-03-23,Chur (GR),B.1.1.7 (Alpha),707611789479.92,59.35381924856241,13237,0.9651999472718804,85.46711851464721,13.074506927272727,8.361985425376531
2021-03-24,Chur (GR),B.1.1.7 (Alpha),1915165447938.5254,160.64229782206164,12822,0.9667903584214518,87.71618696034413,0,9.321618126808403
2021-03-25,Chur (GR),B.1.1.7 (Alpha),1284266206897.8298,107.72305584008889,13189,0.9688762835868516,90.4631381082907,16.363408327272726,10.47780596943215
2021-03-26,Chur (GR),B.1.1.7 (Alpha),690759299849.2266,57.94024808101074,14879,0.9720832195753716,93.70075631646645,9.090694745454545,11.747658361443216
2021-03-27,Chur (GR),B.1.1.7 (Alpha),1780378243828.1526,149.33647241224747,18359,0.9759797542615462,97.42182594285093,0,12.805329587190966
2021-03-28,Chur (GR),B.1.1.7 (Alpha),1041166766722.8398,87.332100734355,13237,0.9792127122476486,101.88758848817415,9.348871054545453,13.523381164922007
2021-03-29,Chur (GR),B.1.1.7 (Alpha),355353688441.08923,29.806737121415484,13480,0.9807562591049148,107.02886768155872,23.63611356363636,14.116533353677617
2021-03-30,Chur (GR),B.1.1.7 (Alpha),1553815440851.2593,130.33259506557167,13676,0.980557909752366,112.34282122357297,18.181503509090906,14.79950641249907
2021-03-31,Chur (GR),B.1.1.7 (Alpha),1298629260791.3118,108.92781545167995,14009,0.9791193247010496,117.32660681478528,25.712454727272725,15.757651233543054
2021-04-01,Chur (GR),B.1.1.7 (Alpha),1315387347247.302,110.33346816867564,13915,0.9773309747527056,121.14530592865023,31.166858690909095,16.881399913937315
2021-04-02,Chur (GR),B.1.1.7 (Alpha),1416382891067.737,118.80488051927281,12804,0.976804503093768,123.84469278233175,10.908063672727273,17.943094520179717
2021-04-03,Chur (GR),B.1.1.7 (Alpha),1827115193388.6409,153.2567243041517,12615,0.9810826131196466,126.242964191962,14.545346290909093,18.71507711876812
2021-04-04,Chur (GR),B.1.1.7 (Alpha),1354664101732.1062,113.62796583112221,12266,0.9853607231455253,129.15831697367327,0,19.06972348350074
2021-04-05,Chur (GR),B.1.1.7 (Alpha),1981461449250.4817,166.20314479673456,14322,0.9918404221984392,132.63456563020006,12.727159672727275,19.159588799693566
2021-04-06,Chur (GR),B.1.1.7 (Alpha),2367119895409.0117,198.55181683030642,14476,0.9966053746507232,135.82759773455243,34.54519189090909,19.177284251121105
2021-04-07,Chur (GR),B.1.1.7 (Alpha),1778133552676.5493,149.14818980466256,13543,0.9991566330999194,138.22371970827598,21.81784510909091,19.31542102155786
2021-04-08,Chur (GR),B.1.1.7 (Alpha),1189147209944.0872,99.7445627790187,12610,0.9999999389861428,139.3092379729162,33.2426344,19.71765876786188
2021-04-09,Chur (GR),B.1.1.7 (Alpha),1152779608383.576,96.69408216010078,12874,0.9999999873029392,139.36739702157286,16.621476381818184,20.260959535066878
2021-04-10,Chur (GR),B.1.1.7 (Alpha),1604693856884.687,134.60022931615524,12379,0.9999999990103492,139.00350377037512,18.697942763636366,20.73788808921089
2021-04-11,Chur (GR),B.1.1.7 (Alpha),2268132606372.256,190.2488550244962,13620,0.999999998485268,138.18695827541256,21.81804249090909,21.164937682619108
2021-04-12,Chur (GR),B.1.1.7 (Alpha),1006049886306.1918,84.38652944256654,18512,0.9999999596801168,136.88716059277485,18.43996710909091,21.351125268245468
2021-04-13,Chur (GR),B.1.1.7 (Alpha),1924771574858.8044,161.44805082021907,15146,0.9999999991904496,134.58485658760233,14.803508909090908,21.181523414582525
2021-04-14,Chur (GR),B.1.1.7 (Alpha),1629866248077.9053,136.71166609427124,13746,0.9995983865776004,131.06065219783864,0,20.958803765532462
2021-04-15,Chur (GR),B.1.1.7 (Alpha),2194372646825.587,184.06193817008375,13348,0.9862265482406471,126.73373758877827,54.5444772909091,20.790715251190907
2021-04-16,Chur (GR),B.1.1.7 (Alpha),832845404904.5323,69.85829851850163,12320,0.9848026982953528,122.02330292571563,30.908994981818182,20.785006801653473
2021-04-17,Chur (GR),B.1.1.7 (Alpha),1758972809026.214,147.54100443523012,12627,0.983849616229148,117.54496194150136,14.545393927272729,20.85058770134075
2021-04-18,Chur (GR),B.1.1.7 (Alpha),2028876214585.931,170.1802512458819,12227,0.983558754535496,113.28140360994094,0,20.79984210884054
2021-04-19,Chur (GR),B.1.1.7 (Alpha),1050833912455.5841,88.14297193379124,12894,0.984039698524916,108.70243095776115,29.089445236363634,20.595731265499264
2021-04-20,Chur (GR),B.1.1.7 (Alpha),732047818033.371,61.403490612828726,12761,0.9851718574666564,103.27784701168883,19.997836563636366,20.201216412663356
2021-04-21,Chur (GR),B.1.1.7 (Alpha),1541311301657.2473,129.28375949130046,12811,0.9866087276638844,98.53132871315154,23.725535545454544,19.595408741643453
2021-04-22,Chur (GR),B.1.1.7 (Alpha),460714047319.0006,38.6442661023832,12786,0.987959071883687,95.98200280338419,30.907801690909096,18.828199072394572
2021-04-23,Chur (GR),B.1.1.7 (Alpha),1349413860666.7112,113.18758049012065,13058,0.9891728996639598,95.0928470088245,18.17980270909091,17.968718089229682
2021-04-24,Chur (GR),B.1.1.7 (Alpha),51264516095.71803,4.300019964967826,12334,0.9902919222154444,95.32683905591026,0,17.08609647646177
2021-04-25,Chur (GR),B.1.1.7 (Alpha),652240870788.3795,54.70935805033954,12215,0.9913196134914908,95.50417734529768,21.81818181818182,16.1253557238735
2021-04-26,Chur (GR),B.1.1.7 (Alpha),1321561944008.959,110.85138760638527,13217,0.992222356527664,96.02272143785689,25.454431436363635,15.012763163377777
2021-04-27,Chur (GR),B.1.1.7 (Alpha),1659506949254.8657,139.19790056098495,13448,0.9930110371117388,98.71194080034645,18.18181818181818,13.789318242482917
2021-04-28,Chur (GR),B.1.1.7 (Alpha),421799505506.7578,35.380150502271334,13086,0.9937465693831444,101.7456151046941,0,12.496020408697257
2021-04-29,Chur (GR),B.1.1.7 (Alpha),1390530619921.0906,116.63641604254235,19395,0.9944556328719788,102.68185414423739,16.363335381818185,11.417841022250762
2021-04-30,Chur (GR),B.1.1.7 (Alpha),2184874235585.9062,183.26522026310417,20884,0.9951112324232672,102.42662256784962,18.18181818181818,10.708796820036184
2021-05-01,Chur (GR),B.1.1.7 (Alpha),1349844240876.1821,113.22368038209655,23337,0.9956879263082596,101.885885024404,0,10.213455314556064
2021-05-02,Chur (GR),B.1.1.7 (Alpha),1243164322040.6277,104.27546793827817,28814,0.9961782619122164,101.2096652553493,0,9.776384018312935
2021-05-03,Chur (GR),B.1.1.7 (Alpha),2261607436564.258,189.7015298454814,15642,0.9965700469597252,99.51866892512328,0,9.230618166167265
2021-05-04,Chur (GR),B.1.1.7 (Alpha),922897171172.8782,77.41175697915503,13358,0.9968123797876064,96.17488356708301,0,8.62013813126098
2021-05-05,Chur (GR),B.1.1.7 (Alpha),937198924315.1765,78.6113747407096,16296,0.9967767957471048,90.5402967145854,32.72546258181818,8.105929133518803
2021-05-06,Chur (GR),B.1.1.7 (Alpha),1176156265942.185,98.6548944698971,15518,0.996429602193176,84.0587779798341,12.727033072727274,7.848976392865451
2021-05-07,Chur (GR),B.1.1.7 (Alpha),581262526179.1726,48.75576047165393,17732,0.9958165495987866,78.28550695123081,7.272587945454545,7.773579479336905
2021-05-08,Chur (GR),B.1.1.7 (Alpha),506347513235.23224,42.471958811782734,13377,0.9950463426619084,72.74943612642956,0,7.635584155503729
2021-05-09,Chur (GR),B.1.1.7 (Alpha),822297799072.0468,68.97357514419697,12885,0.9947565406143358,66.9795180030842,12.7272648,7.343294930092527
2021-05-10,Chur (GR),B.1.1.7 (Alpha),367828883997.7383,30.853144930284856,13825,0.9950690921314794,61.28928504470648,0,6.805016311829894
2021-05-11,Chur (GR),B.1.1.7 (Alpha),614180373833.5911,51.516878939123316,29386,0.9958882948419278,56.50237243407245,18.181678854545453,6.249770775803123
2021-05-12,Chur (GR),B.1.1.7 (Alpha),566785388635.4155,47.5414316295069,20734,0.9969674372949808,52.912886747732806,0,5.940619777810157
2021-05-13,Chur (GR),B.1.1.7 (Alpha),671435771317.1007,56.31940846698566,14860,0.9980538488111425,50.81493456223823,0,5.836926297643595
2021-05-14,Chur (GR),B.1.1.7 (Alpha),889240766833.0228,74.58868906332432,13165,0.9989343689262774,49.757868478275086,5.5438176909090915,5.898053315096022
2021-05-15,Chur (GR),B.1.1.7 (Alpha),265475253188.1133,22.267817505237815,14011,0.9994363822231278,49.08547757222776,0,5.909598667362777
2021-05-16,Chur (GR),B.1.1.7 (Alpha),268781635654.1192,22.54515379354099,20605,0.9993481603630427,48.78352313419387,0,5.784333481888271
2021-05-17,Chur (GR),B.1.1.7 (Alpha),410765819224.49005,34.454655151601166,18405,0.9988085951559402,48.83776645427105,10.909051909090909,5.672380673838692
2021-05-18,Chur (GR),B.1.1.7 (Alpha),587369974416.2129,49.26804755352642,14821,0.998337983880222,48.70792109669838,9.090781381818182,5.723863158380239
2021-05-19,Chur (GR),B.1.1.7 (Alpha),989078853243.5745,82.96301496211915,14731,0.9981867644337692,48.06236050670751,12.727019381818183,5.962004833385815
2021-05-20,Chur (GR),B.1.1.7 (Alpha),422789988019.3132,35.463231254871964,11892,0.9984354146749416,47.19983579588499,14.803316181818182,6.229047090015463
2021-05-21,Chur (GR),B.1.1.7 (Alpha),644972237451.1426,54.099671841465714,13484,0.9990212882422704,46.41909807581733,0,6.403639083366079
2021-05-22,Chur (GR),B.1.1.7 (Alpha),970918105876.6553,81.43970835154505,24296,0.9997224962791468,45.595745624882106,0,6.364429968534561
2021-05-23,Chur (GR),B.1.1.7 (Alpha),337303504126.5064,28.292704436914278,20524,0.9999997710322704,44.29489885628171,7.2724126,6.064841835137799
2021-05-24,Chur (GR),B.1.1.7 (Alpha),241470711356.2774,20.254338846157655,16023,0.9999999950299786,42.34959208383992,0,5.597025073146776
2021-05-25,Chur (GR),B.1.1.7 (Alpha),953344088096.6974,79.96561607341994,28039,0.9997077844070816,39.592859621380484,10.909038218181818,5.047721288189534
2021-05-26,Chur (GR),B.1.1.7 (Alpha),368336916824.74866,30.89575825164977,14359,0.9989146028350926,36.42661773147048,9.090842709090909,4.503672085894109
2021-05-27,Chur (GR),B.1.1.7 (Alpha),381546437982.8364,32.00376060948704,13522,0.998285176362428,33.17331225423939,10.908789927272727,4.062273120206159
2021-05-28,Chur (GR),B.1.1.7 (Alpha),394755959140.92426,33.11176296732432,12685,0.9976557498897634,29.54677186985468,0,3.703810215421241
2021-05-29,Chur (GR),B.1.1.7 (Alpha),203002274224.99194,17.027642092075666,12193,0.997649988666702,25.96844574711263,0,3.3393602326922474
2021-05-30,Chur (GR),B.1.1.7 (Alpha),236104213999.61975,19.804202035493358,11953,0.9980044143314653,22.928295004067376,0,2.8800000331720668
2021-05-31,Chur (GR),B.1.1.7 (Alpha),269206153774.2476,22.58076197891105,11713,0.9983323263829508,20.242916244773156,3.8943869272727274,2.423585684624791
2021-06-01,Chur (GR),B.1.1.7 (Alpha),107738583908.46814,9.037012286213125,12896,0.9981017118213958,17.72890607328421,0,2.1306868188349086
2021-06-02,Chur (GR),B.1.1.7 (Alpha),51895668049.98248,4.352960404300136,12880,0.9968495628120418,15.598678836736678,0,2.006450642985904
2021-06-03,Chur (GR),B.1.1.7 (Alpha),69725251847.71584,5.848489322473697,13260,0.9943381473571632,14.182309931419477,0,2.05602436426126
2021-06-04,Chur (GR),B.1.1.7 (Alpha),13897326203.208557,1.1656948057773393,12994,0.9907380632972832,13.472887535115994,0,2.1602379692911473
2021-06-05,Chur (GR),B.1.1.7 (Alpha),70553258767.05548,5.917941773319895,16491,0.9866976232738346,13.463499825609617,3.6363499454545454,2.2309964843833456
2021-06-06,Chur (GR),B.1.1.7 (Alpha),262134505904.91333,21.987598728006994,15012,0.9832092223296368,13.634453401324784,0,2.3200596762377543
2021-06-07,Chur (GR),B.1.1.7 (Alpha),37667379679.14439,3.1595047994976224,35219,0.9811680872299484,13.648762741288609,5.4543448,2.4791873115542726
2021-06-08,Chur (GR),B.1.1.7 (Alpha),159579295790.59073,13.385363018229329,19594,0.9812961203888594,13.773577844188507,10.908116363636363,2.7330635953579527
2021-06-09,Chur (GR),B.1.1.7 (Alpha),87984703950.78485,7.380075194580051,21904,0.9831919724824624,14.276048708711885,0,3.024768489404538
2021-06-10,Chur (GR),B.1.1.7 (Alpha),267591759378.61636,22.445348077420498,17023,0.9859618564748306,14.743061380006282,0,3.2836553954899577
2021-06-11,Chur (GR),B.1.1.7 (Alpha),397017189853.1046,33.301432897878605,13835,0.9889245816215282,14.640748224428851,3.6352887636363636,3.4390777154101415
2021-06-12,Chur (GR),B.1.1.7 (Alpha),333793905029.4093,27.99832252646431,12872,0.9917259783499665,14.05512872248141,5.4542444727272725,3.4135551555653647
2021-06-13,Chur (GR),B.1.1.7 (Alpha),247475640450.87582,20.75802671764321,11404,0.9941929547985446,13.072222354665776,0,3.2461132113227915
2021-06-14,Chur (GR),B.1.1.7 (Alpha),184028175669.69788,15.436112339747691,12131,0.9962205133381876,12.08537143310823,0,3.040863967928686
2021-06-15,Chur (GR),B.1.1.7 (Alpha),156925479253.6497,13.162763353562614,13239,0.9976353440535768,11.219463679283301,7.272649272727273,2.765567181072859
2021-06-16,Chur (GR),B.1.1.7 (Alpha),13834224598.930483,1.160401901857002,12935,0.998366463211387,10.157836687715205,12.726871418181819,2.4398674683767085
2021-06-17,Chur (GR),B.1.1.7 (Alpha),15716577540.106955,1.318291917107742,14695,0.9983354626614478,8.583828052928165,0,2.1920993672462683
2021-06-18,Chur (GR),B.1.1.7 (Alpha),15652406417.1123,1.312909302951467,14635,0.9982329762120051,6.963876770574777,0,1.9812979292040729
2021-06-19,Chur (GR),B.1.1.7 (Alpha),15588235294.11765,1.3075266887951915,14575,0.9981304897625625,5.800222032893991,0,1.735453303568525
2021-06-20,Chur (GR),B.1.1.7 (Alpha),15524064171.122995,1.3021440746389163,14515,0.9980280033131197,4.829901729289535,0,1.3825556396580243
2021-06-21,Chur (GR),B.1.1.7 (Alpha),15459893048.128344,1.2967614604826412,14455,0.997925516863677,3.789953749165136,0,0.9610777655549347
2021-06-22,Chur (GR),B.1.1.7 (Alpha),15395721925.13369,1.2913788463263658,14395,0.9978230304142344,2.726060073233033,0,0.5855110089079888
2021-06-23,Chur (GR),B.1.1.7 (Alpha),14963636363.636364,1.2551359110074458,13991,0.9976268321281384,1.8022652836723454,0,0.2978732683851426
2021-06-24,Chur (GR),B.1.1.7 (Alpha),15720855614.973263,1.3186507580514937,14699,0.9957722477621688,0.9331511720871282,0,0.14018244265435134
2021-06-25,Chur (GR),B.1.1.7 (Alpha),16478074866.310162,1.3821656050955413,15407,0.9916471953584912,0.03329953008143507,0,0.07400377230154598
2021-06-26,Chur (GR),B.1.1.7 (Alpha),14200000000,1.1910828025477707,13277,0.984042289456412,0,0,0.030735520271119705
2021-06-27,Chur (GR),B.1.1.7 (Alpha),11921925133.68984,1,11147,0.9695155197305346,0,0,0.007145118768721409
2021-06-28,Chur (GR),B.1.1.7 (Alpha),13243850267.37968,1.1108818516192698,12383,0.9365432013106032,0,0,0
2021-07-02,Chur (GR),B.1.617.2 (Delta),50793098018.740135,3.677808924922328,11166,0.9369914104386128,4.754134201146025,0,0
2021-07-03,Chur (GR),B.1.617.2 (Delta),13810695187.165777,1,12913,0.951360547930632,5.7257965864495475,0,0.004292494142376289
2021-07-04,Chur (GR),B.1.617.2 (Delta),15260962566.844921,1.1050104545806552,14269,0.9525446029712537,6.893561661650755,0,0.01856842953073537
2021-07-05,Chur (GR),B.1.617.2 (Delta),283185800279.1364,20.504818652597578,12368,0.9459534283654032,8.496151912644821,0,0.04492548560692255
2021-07-06,Chur (GR),B.1.617.2 (Delta),300179956028.861,21.735325554633704,13362,0.9346328419948144,10.352205412195683,0,0.08546134181278317
2021-07-07,Chur (GR),B.1.617.2 (Delta),93977227663.8238,6.804670321821052,22282,0.9230922791898304,12.488389323975738,0,0.19998179728952933
2021-07-08,Chur (GR),B.1.617.2 (Delta),104752941176.4706,7.584914427321304,97944,0.9183959771560336,15.026896910807777,0,0.4244864415988169
2021-07-09,Chur (GR),B.1.617.2 (Delta),43718716577.54011,3.16556958104236,40877,0.925583149622764,17.660202093895247,0,0.725363639813157
2021-07-10,Chur (GR),B.1.617.2 (Delta),129760150566.97878,9.395627722459935,12556,0.940850653229746,19.889930656044555,0,1.069001757005061
2021-07-11,Chur (GR),B.1.617.2 (Delta),498985685343.0237,36.13038146021274,32714,0.9562293712012724,22.097716579918085,0,1.3707397029421544
2021-07-12,Chur (GR),B.1.617.2 (Delta),88821648977.24474,6.431366978527361,13725,0.9675821443761224,24.36648556564811,0,1.6062695150955535
2021-07-13,Chur (GR),B.1.617.2 (Delta),491878832050.7229,35.61579090586431,30404,0.974620052590842,26.423073538829357,0,1.832509250093005
2021-07-14,Chur (GR),B.1.617.2 (Delta),588607764377.7089,42.61970569915262,16280,0.9783665805546596,28.745832058642854,7.272688272727273,2.106376964562254
2021-07-15,Chur (GR),B.1.617.2 (Delta),648669688886.4043,46.968648579631996,22172.5,0.9799008196928398,32.46242059248531,7.272548945454546,2.5080563043214412
2021-07-16,Chur (GR),B.1.617.2 (Delta),708731613395.0996,51.317591460111366,28065,0.980100812713395,36.76184294165308,0,3.0001517989782904
2021-07-17,Chur (GR),B.1.617.2 (Delta),173346639148.47275,12.551622984885155,17932,0.97969000016688,41.72689542380352,5.454406127272727,3.4632128308449333
2021-07-18,Chur (GR),B.1.617.2 (Delta),468038097236.6509,33.889539294994854,25395,0.9795520747549614,48.21758629670854,0,3.9695137178863167
2021-07-19,Chur (GR),B.1.617.2 (Delta),397726606378.14,28.7984493892636,14764,0.9800419733483204,54.97010153057067,0,4.504083080472035
2021-07-20,Chur (GR),B.1.617.2 (Delta),675664290542.9889,48.92326428077864,12148,0.9805352706738532,59.90487065822176,9.090669436363635,4.8252876830043885
2021-07-21,Chur (GR),B.1.617.2 (Delta),360588329668.415,26.10935400294029,12815,0.9804254885119766,64.78099754143513,0,4.935777932199373
2021-07-22,Chur (GR),B.1.617.2 (Delta),916165345430.3093,66.33738077730497,12421.5,0.9796103475436836,69.07245988482586,0,4.951660127446641
2021-07-23,Chur (GR),B.1.617.2 (Delta),1471742361192.2036,106.56540755166965,12028,0.9781938417144364,71.01748889332534,23.63626330909091,4.989040568135848
2021-07-24,Chur (GR),B.1.617.2 (Delta),1539385477575.7913,111.46328672913843,15787,0.976256350861459,73.25666228102291,0,5.086673166503433
2021-07-25,Chur (GR),B.1.617.2 (Delta),1607028593959.379,116.36116590660723,19546,0.9738678468804394,75.65685236989708,7.272493636363635,5.150648600880245
2021-07-26,Chur (GR),B.1.617.2 (Delta),2667693089856.857,193.161390770244,27495,0.971144288273986,76.36608647930625,12.726971745454545,5.098078319797541
2021-07-27,Chur (GR),B.1.617.2 (Delta),753182061588.8385,54.536144008794544,14726,0.968472289806832,77.02017660629018,3.894526254545455,4.846073771786583
2021-07-28,Chur (GR),B.1.617.2 (Delta),780190089454.6802,56.49173187021807,14914,0.96676752266043,77.62666712951035,0,4.541264565200929
2021-07-29,Chur (GR),B.1.617.2 (Delta),807198117320.5219,58.44731973164159,15102,0.966998899111769,75.80546683155863,0,4.367479057303677
2021-07-30,Chur (GR),B.1.617.2 (Delta),594249969210.4742,43.028244498706215,23470,0.9689599940509748,75.11248225096556,0,4.2976268199904
2021-07-31,Chur (GR),B.1.617.2 (Delta),1103189272518.3628,79.87934405673887,33277,0.9713195990079672,75.51527485595548,0,4.304617425156672
2021-08-01,Chur (GR),B.1.617.2 (Delta),911183016302.2462,65.97662202761559,25138,0.9729559684569392,74.20717066672205,7.272688272727273,4.555002134954707
2021-08-02,Chur (GR),B.1.617.2 (Delta),719176760086.1296,52.0738999984923,16999,0.973453630150598,74.0858814716544,10.908851254545455,5.215488537217315
2021-08-03,Chur (GR),B.1.617.2 (Delta),540036701308.769,39.102789105838994,17984,0.9729738800646672,75.9453771001783,0,6.259220692360966
2021-08-04,Chur (GR),B.1.617.2 (Delta),579212525928.6346,41.939418550551636,20557.5,0.972042302199416,78.1380201469448,0,7.65934266080212
2021-08-05,Chur (GR),B.1.617.2 (Delta),618388350548.5002,44.77604799526428,23131,0.9714113292491454,79.83627184562565,18.181796563636365,9.225831470484351
2021-08-06,Chur (GR),B.1.617.2 (Delta),1052762967590.7546,76.22809375802335,15093,0.9717462794982424,83.06424998417783,0,10.82644132839569
2021-08-07,Chur (GR),B.1.617.2 (Delta),2805385429281.7866,203.1313696568164,38313,0.9729784981858376,88.43503986106664,0,12.520982063519282
2021-08-08,Chur (GR),B.1.617.2 (Delta),2546308842611.5684,184.37224253402124,39090,0.9742841915229156,94.71198665383915,10.908951581818183,14.369263504838274
2021-08-09,Chur (GR),B.1.617.2 (Delta),900647656170.894,65.21378134591387,16470,0.9747145810241142,101.14459796907505,27.272167890909092,16.26222068954547
2021-08-10,Chur (GR),B.1.617.2 (Delta),586301619988.6871,42.452723200605774,14417,0.9736501927712724,108.317437695065,36.36235443636363,18.04863553403638
2021-08-11,Chur (GR),B.1.617.2 (Delta),933553479249.2405,67.59641470595831,12950,0.971181461004119,115.44961996729796,14.545153563636363,19.725088186098233
2021-08-12,Chur (GR),B.1.617.2 (Delta),1147593938512.845,83.0945816239069,13529,0.968389031541286,120.74602335086941,27.2724382,21.288158793518253
2021-08-13,Chur (GR),B.1.617.2 (Delta),1927648669943.5752,139.57651253753912,13103,0.9670453218757022,125.05479334585125,25.454178090909092,22.607327788912148
2021-08-14,Chur (GR),B.1.617.2 (Delta),2047575317305.8647,148.2601193898384,12131,0.9684014709137508,129.54216333208515,21.81789901818182,23.556989914150364
2021-08-15,Chur (GR),B.1.617.2 (Delta),2238853248050.5615,162.11010508226397,11598,0.9722467117477988,132.34284139375748,0,24.14109678090222
2021-08-16,Chur (GR),B.1.617.2 (Delta),2360387841113.673,170.91013950602368,14504.5,0.9772245085405936,134.79799003832773,38.181289163636364,24.36360000083701
2021-08-17,Chur (GR),B.1.617.2 (Delta),2481922434176.7837,179.71017392978337,17411,0.981998851855428,138.83280101087166,50.99772010909091,24.45395484574608
2021-08-18,Chur (GR),B.1.617.2 (Delta),2185021530241.5457,158.21227683542514,15420,0.9859441753678698,141.89254018420837,19.99978565454545,24.59230230734612
2021-08-19,Chur (GR),B.1.617.2 (Delta),2076570704598.8162,150.3596072794775,13764,0.989001141289668,143.23323376470447,16.363213436363637,24.70862257719448
2021-08-20,Chur (GR),B.1.617.2 (Delta),1802009890623.9722,130.47930362684224,12973,0.9913138646133736,145.17775546190617,29.34757390909091,24.915177291270243
2021-08-21,Chur (GR),B.1.617.2 (Delta),1527449076649.1284,110.59899997420699,12182,0.9929550214927104,146.5275090465772,12.816531272727273,25.046849657408877
2021-08-22,Chur (GR),B.1.617.2 (Delta),2869438233744.227,207.76928278098444,13839,0.993920194985865,146.3986178054629,18.181506781818182,24.94364553206529
2021-08-23,Chur (GR),B.1.617.2 (Delta),2072360317003.878,150.05474300306867,14728,0.9942395187439664,147.4083012317851,34.80268683636364,24.8609883976921
2021-08-24,Chur (GR),B.1.617.2 (Delta),1190029590126.1055,86.16724748454337,13204,0.9940988059145413,148.7820249334511,30.997647163636366,24.935917242627713
2021-08-25,Chur (GR),B.1.617.2 (Delta),1352283237175.944,97.91565296673953,12913,0.9937894735576228,149.45308351783052,16.36342201818182,25.305471055210564
2021-08-26,Chur (GR),B.1.617.2 (Delta),2028839331657.2192,146.90349067602415,12548,0.9935391550378244,150.74817898294705,29.606685763636367,26.0407187927419
2021-08-27,Chur (GR),B.1.617.2 (Delta),2727326723036.1655,197.47932208153136,14140,0.9933871823242788,151.98835825086556,29.09065358181818,27.0438324203119
2021-08-28,Chur (GR),B.1.617.2 (Delta),2080088149780.8357,150.6142972233471,11948,0.9932351147211872,151.8295705488719,21.81788410909091,28.198505437942366
2021-08-29,Chur (GR),B.1.617.2 (Delta),2364984350413.431,171.2429619481575,17858,0.9929957663621488,152.0897460286864,16.362561490909087,29.388431345655082
2021-08-30,Chur (GR),B.1.617.2 (Delta),2417226243917.3745,175.02567475123865,15963,0.9926305794486496,152.12045647546896,27.788751527272726,30.363294233578795
2021-08-31,Chur (GR),B.1.617.2 (Delta),2459730216432.458,178.1032875679043,13586,0.9920877055916378,151.06919543232277,36.36321094545454,31.07188451627678
2021-09-01,Chur (GR),B.1.617.2 (Delta),2403966398368.736,174.0655604797311,13511.333333333334,0.9895861048031027,149.90336948071044,41.81587607272728,31.696555180422628
2021-09-02,Chur (GR),B.1.617.2 (Delta),2348202580305.013,170.0278333915579,13436.666666666666,0.9870845040145675,147.83514956956645,38.95546234545454,32.41965921268996
2021-09-03,Chur (GR),B.1.617.2 (Delta),2292438762241.291,165.99010630338472,13362,0.9845829032260324,143.7434950387336,38.27073169090909,33.00125311266897
2021-09-04,Chur (GR),B.1.617.2 (Delta),1284200181836.7139,92.98591884281943,10606,0.9853913036186122,138.762115007524,27.27261325454545,33.05052465652327
2021-09-05,Chur (GR),B.1.617.2 (Delta),1816418578334.7112,131.52260286091186,10425,0.985707590212837,133.16340892029186,38.43978341818182,32.523523745786534
2021-09-06,Chur (GR),B.1.617.2 (Delta),1887335336032.8777,136.65751871685436,10835.5,0.98575909073614,126.63259181253295,38.439365145454545,31.376300281992446
2021-09-07,Chur (GR),B.1.617.2 (Delta),1958252093731.0442,141.79243457279688,11246,0.9857241674906436,120.29684480868451,31.68210258181818,29.887298866028107
2021-09-08,Chur (GR),B.1.617.2 (Delta),1525163781155.7515,110.433527095224,12611,0.985710501146682,113.9061118695648,20.089219545454547,28.319947954696904
2021-09-09,Chur (GR),B.1.617.2 (Delta),1459629224018.5623,105.68832374021184,13075,0.985812309630247,107.76879766130341,52.72523221818182,26.607773233406867
2021-09-10,Chur (GR),B.1.617.2 (Delta),1251639652946.5845,90.62828742391825,11894,0.9861178933714756,102.1513488890021,25.453957890909088,24.684300387566072
2021-09-11,Chur (GR),B.1.617.2 (Delta),808086613422.2703,58.51165364747329,11110,0.9865825712651088,97.08007762038103,14.803503145454545,22.671975665664128
2021-09-12,Chur (GR),B.1.617.2 (Delta),1666662064766.8826,120.67908546093355,10624,0.9869982575983418,92.62312589173406,0,20.72702830051722
2021-09-13,Chur (GR),B.1.617.2 (Delta),1354676390410.8235,98.08893557144891,11575.333333333334,0.9871571508982352,88.53024567519795,10.908929963636362,18.833658454023176
2021-09-14,Chur (GR),B.1.617.2 (Delta),1042690716054.7645,75.49878568196428,12526.666666666666,0.9869634607612798,84.27480454739143,29.090769763636363,16.976066288079824
2021-09-15,Chur (GR),B.1.617.2 (Delta),730705041698.7054,52.908635792479636,13478,0.9864308561485948,79.91591557887133,3.725535545454546,15.182234757998753
