;sars_cov2_rna [gc/(d*100000 capita)];median_7d_sars_cov2_rna [gc/(d*100000 capita)];new_cases [1/(d*100000 capita)];median_7d_new_cases [1/(d*100000 capita)];quantification_flag [{Q: >LOQ,D: >LOD,N: <LOD}];flow [m^3/d]
2021-02-22;1705183500000.0005;2536816800000.0;32.23323096666667;20.899754079166666;Q;94470
2021-02-23;2024169000000.0;2265075750000.0;25.52057025833333;21.296007216666666;Q;96389
2021-02-24;2316851150000.0;2170510075000.0;22.123263358333332;21.614584695833333;Q;96737
2021-02-25;30224000000.0;2024169000000.0;16.3370863625;21.614584695833333;N;90672
2021-02-26;350844000000.0;1705183500000.0005;26.025859241666662;22.123263358333332;D;87711
2021-02-27;372059600000.0;992405750000.0;14.756034933333334;22.123263358333332;D;84559
2021-02-28;2412030600000.0;1705183500000.0005;15.798673783333335;22.123263358333332;Q;85533
2021-03-01;4984476000000.0;2024169000000.0;20.391979195833333;20.391979195833333;Q;96040
2021-03-02;1556940250000.0;1556940250000.0;24.109542779166667;20.391979195833333;Q;99485
2021-03-03;2523689400000.0;1556940250000.0;22.715720504166665;20.391979195833333;Q;97252
2021-03-04;2407256250000.0;2407256250000.0;27.41012105416667;22.715720504166665;Q;91705
2021-03-05;1738735600000.0;2407256250000.0;27.265865583333333;22.715720504166665;Q;85652
2021-03-06;577831500000.0;2407256250000.0;15.935963779166665;22.715720504166665;D;79155
2021-03-07;3880102400000.0;2407256250000.0;6.7463808;22.715720504166665;Q;83264
2021-03-08;5122988250000.0;2407256250000.0;25.141686991666667;24.109542779166667;Q;82297
2021-03-09;3224343200000.0;2523689400000.0;25.560451166666667;25.141686991666667;Q;80912
2021-03-10;2066537642857.1428;2407256250000.0;25.495747254166666;25.495747254166666;Q;81959
2021-03-11;2743485285714.2856;2743485285714.2856;22.086769975;25.141686991666667;Q;122321
2021-03-12;1603868035714.2854;2743485285714.2856;29.315339066666667;25.141686991666667;Q;76245
2021-03-13;2811942857142.857;2811942857142.857;16.193392033333335;25.141686991666667;Q;98418
2021-03-14;2889409642857.143;2811942857142.857;14.990001654166667;25.141686991666667;Q;101510
2021-03-15;2918764264705.8823;2811942857142.857;26.506964445833333;25.495747254166666;Q;147292
2021-03-16;4815894742647.06;2811942857142.857;24.427103370833333;24.427103370833333;Q;121177
2021-03-17;1427363676470.588;2811942857142.857;25.975930091666665;24.427103370833333;Q;109057
2021-03-18;1638486764705.8826;2811942857142.857;26.61611766666667;25.975930091666665;Q;87730
2021-03-19;1957656250000.0;2811942857142.857;30.32379651666667;25.975930091666665;Q;92125
2021-03-20;2919279558823.53;2889409642857.143;16.296023825;25.975930091666665;Q;83059
2021-03-21;5712129375000.0;2918764264705.8823;14.153840241666666;25.975930091666665;Q;82337
2021-03-22;2646688602941.177;2646688602941.177;30.732290879166666;25.975930091666665;Q;83515
2021-03-23;4526854705882.354;2646688602941.177;25.017957841666668;25.975930091666665;Q;82972
2021-03-24;5200898529411.765;2919279558823.53;29.02848667916666;26.61611766666667;Q;84760
2021-03-25;2721556764705.8823;2919279558823.53;29.250994304166667;29.02848667916666;Q;83363
2021-03-26;;3723067132352.941;32.72337911666666;29.02848667916666;N;120223
2021-03-27;5267483161764.706;4863876617647.06;23.331783383333335;29.02848667916666;Q;84379
2021-03-28;5965598161764.705;4863876617647.06;19.785149108333336;29.02848667916666;Q;87474
2021-03-29;3061477941176.47;4863876617647.06;39.17300185;29.02848667916666;Q;90024
2021-03-30;3803443566176.47;4502171047794.118;36.92538992916666;29.250994304166667;Q;90195
2021-03-31;3084997573529.4116;3444220569852.941;28.995895104166664;29.250994304166667;Q;84674
2021-04-01;4465598823529.412;4134521194852.941;33.654576799999994;32.72337911666666;Q;80016
2021-04-02;1275155147058.8237;3803443566176.47;20.465790708333333;28.995895104166664;Q;76735
2021-04-03;2344038970588.2354;3084997573529.4116;24.605706875;28.995895104166664;Q;55830
2021-04-04;2279446250000.0;3061477941176.47;19.432337029166668;28.995895104166664;Q;55063
2021-04-05;2479021102941.177;2479021102941.177;26.57243604583333;26.57243604583333;Q;58431
